9.5 -0.0374313 -4.55795 -2.78228 1.09875	9.45 8.48928 0.302144
9.55 -0.167632 -4.48667 -2.39983 1.73549	9.5 8.50431 0.299137
9.6 -0.27507 -4.3864 -1.87699 2.25263	9.55 8.5192 0.296161
9.65 -0.353572 -4.2639 -1.24878 2.62064	9.6 8.53393 0.293214
9.7 -0.39887 -4.12716 -0.556015 2.81978	9.65 8.54852 0.290296
9.75 -0.40883 -3.98489 0.157314 2.84113	9.7 8.56296 0.287408
9.8 -0.383537 -3.84598 0.84682 2.68688	9.75 8.57726 0.284548
9.85 -0.325249 -3.71892 1.47046 2.37003	9.8 8.59142 0.281717
9.9 -0.238212 -3.61131 1.99109 1.91332	9.85 8.60543 0.278914
9.95 -0.128362 -3.5294 2.37865 1.34769	9.9 8.61931 0.276138
10 -0.00292465 -3.47774 2.61188 0.710172	9.95 8.63305 0.273391
	10 8.64665 0.270671
