0.05 1
0.1 1.05263
0.15 1.10803
0.2 1.16635
0.25 1.22774
0.3 1.29236
0.35 1.36037
0.4 1.43197
0.45 1.50734
0.5 1.58667
0.55 1.67018
0.6 1.75809
0.65 1.85062
0.7 1.94802
0.75 2.05055
0.8 2.15847
0.85 2.27207
0.9 2.39166
0.95 2.51753
1 2.65003
