4.85 -1.04818 -3.079 4.81461 5.85672
4.9 -0.774961 -2.82038 6.05308 4.43888
4.95 -0.449519 -2.63922 6.89382 2.77544
5 -0.0929563 -2.54515 7.29286 0.97381
5.05 0.272126 -2.54224 7.23436 -0.852181
5.1 0.62305 -2.62888 6.73098 -2.58947
5.15 0.93846 -2.79795 5.82257 -4.13271
5.2 1.19961 -3.03739 4.57315 -5.39059
5.25 1.39148 -3.33104 3.06651 -6.29119
5.3 1.50361 -3.65973 1.40064 -6.78608
5.35 1.53065 -4.00249 -0.318605 -6.85277
5.4 1.47264 -4.33793 -1.98416 -6.49563
5.45 1.33483 -4.64549 -3.4944 -5.74507
5.5 1.1273 -4.90677 -4.75929 -4.65515
5.55 0.864224 -5.10657 -5.7057 -3.2998
5.6 0.56292 -5.2338 -6.28157 -1.76784
5.65 0.242725 -5.28204 -6.45876 -0.157219
5.7 -0.0762456 -5.24989 -6.23421 1.43121
5.75 -0.374351 -5.14092 -5.62974 2.89994
5.8 -0.633623 -4.96337 -4.69013 4.16079
5.85 -0.838845 -4.72955 -3.47996 5.14014
5.9 -0.978436 -4.45497 -2.07919 5.78317
5.95 -1.04509 -4.1574 -0.577961 6.05692
6 -1.03613 -3.85561 0.929173 5.95179
6.05 -0.953626 -3.56831 2.34917 5.48179
6.1 -0.804107 -3.31292 3.59622 4.68312
6.15 -0.598121 -3.10456 4.59684 3.61152
6.2 -0.349487 -2.95513 5.29423 2.33846
6.25 -0.0743801 -2.8727 5.6514 0.94644
6.3 0.209715 -2.861 5.65305 -0.476373
6.35 0.485103 -2.91937 5.30612 -1.84164
6.4 0.734978 -3.04282 4.63892 -3.06633
6.45 0.944439 -3.22244 3.69891 -4.07771
6.5 1.10137 -3.44605 2.54946 -4.81765
6.55 1.19714 -3.699 1.26558 -5.2459
6.6 1.22705 -3.9651 -0.0709126 -5.34224
6.65 1.19057 -4.22769 -1.37656 -5.10729
6.7 1.09125 -4.47065 -2.57149 -4.5621
6.75 0.93646 -4.67938 -3.58421 -3.74642
6.8 0.736851 -4.8417 -4.35589 -2.71592
6.85 0.505613 -4.94852 -4.84372 -1.53836
6.9 0.257629 -4.99435 -5.02325 -0.289274
6.95 0.00851964 -4.97756 -4.88952 0.952914
7 -0.226333 -4.90045 -4.45697 2.11175
7.05 -0.432731 -4.76895 -3.75818 3.11744
7.1 -0.598513 -4.59225 -2.84153 3.91101
7.15 -0.714261 -4.38214 -1.76782 4.44773
7.2 -0.773831 -4.15223 -0.606384 4.6996
7.25 -0.77466 -3.9171 0.569443 4.65672
7.3 -0.717862 -3.69134 1.68688 4.32758
7.35 -0.60808 -3.48869 2.67818 3.73814
7.4 -0.453131 -3.32118 3.48473 2.92989
7.45 -0.263462 -3.19845 4.06046 1.957
7.5 -0.0514569 -3.12717 4.37443 0.882719
7.55 0.169372 -3.11073 4.41248 -0.224716
7.6 0.385235 -3.14904 4.17773 -1.29637
7.65 0.582921 -3.23867 3.69004 -2.26687
7.7 0.750601 -3.37308 2.9845 -3.07839
7.75 0.878532 -3.54308 2.10892 -3.68404
7.8 0.959612 -3.73749 1.12065 -4.05056
7.85 0.98977 -3.94384 0.0828516 -4.16008
7.9 0.968155 -4.14917 -0.939502 -4.01094
7.95 0.897126 -4.34085 -1.88369 -3.61746
8 0.782039 -4.50733 -2.69304 -3.00873
8.05 0.630864 -4.63883 -3.32032 -2.22655
8.1 0.453634 -4.72795 -3.73046 -1.32258
8.15 0.261795 -4.77003 -3.90248 -0.354968
8.2 0.0674615 -4.7634 -3.83049 0.615372
8.25 -0.117334 -4.70944 -3.52375 1.52856
8.3 -0.281387 -4.61242 -3.00582 2.32942
8.35 -0.414993 -4.47917 -2.31283 2.9708
8.4 -0.510517 -4.31861 -1.49096 3.41631
8.45 -0.562825 -4.1412 -0.593435 3.64237
8.5 -0.569547 -3.9582 0.322904 3.63938
8.55 -0.531171 -3.78101 1.20119 3.41206
8.6 -0.450956 -3.62043 1.98802 2.97887
8.65 -0.334677 -3.48605 2.63671 2.37059
8.7 -0.190216 -3.38561 3.10998 1.6282
8.75 -0.0270384 -3.32466 3.38213 0.800123
8.8 0.144424 -3.30615 3.44036 -0.0608898
8.85 0.313436 -3.3304 3.28533 -0.9011
8.9 0.469625 -3.39505 2.9308 -1.66911
8.95 0.603616 -3.49534 2.4026 -2.31901
9 0.707586 -3.62435 1.73672 -2.81306
9.05 0.77572 -3.77358 0.976951 -3.12388
9.1 0.804527 -3.93342 0.17199 -3.23595
9.15 0.793009 -4.09381 -0.627635 -3.14628
9.2 0.742675 -4.24484 -1.37273 -2.86441
9.25 0.657396 -4.37739 -2.01844 -2.4115
9.3 0.543124 -4.48366 -2.52691 -1.81889
9.35 0.407476 -4.5576 -2.86951 -1.12586
9.4 0.259241 -4.59531 -3.02841 -0.377142
9.45 0.107806 -4.59518 -2.99745 0.380005
9.5 -0.0374276 -4.55795 -2.78229 1.09873
9.55 -0.167629 -4.48667 -2.39984 1.73548
9.6 -0.275068 -4.3864 -1.87701 2.25262
9.65 -0.35357 -4.2639 -1.2488 2.62063
9.7 -0.39887 -4.12716 -0.556036 2.81978
9.75 -0.408831 -3.98489 0.157294 2.84113
9.8 -0.383539 -3.84598 0.846801 2.68689
9.85 -0.325251 -3.71892 1.47045 2.37004
9.9 -0.238215 -3.61131 1.99108 1.91334
9.95 -0.128366 -3.52941 2.37864 1.34771
10 -0.0029287 -3.47774 2.61188 0.710192
